"","date","time","day","station","code","min_delay","min_gap","bound","line","day_type","rush_type","Year","Month","Day","Max Temp (°C)","Min Temp (°C)","Total Precip (mm)","Snow on Grnd (cm)"
"179",2024-01-03,00:20:00,"Wednesday","WILSON STATION","PUOPO",0,0,"N","YU","Weekday","none",2024,"01","03",3.1,0.6,0,NA
"180",2024-01-03,00:24:00,"Wednesday","SHEPPARD WEST STATION","PUOPO",8,13,"N","YU","Weekday","none",2024,"01","03",3.1,0.6,0,NA
"181",2024-01-03,01:23:00,"Wednesday","PIONEER VILLAGE STATIO","PUMEL",0,0,NA,"YU","Weekday","none",2024,"01","03",3.1,0.6,0,NA
"182",2024-01-03,01:35:00,"Wednesday","KIPLING STATION","MUTO",3,0,"E","BD","Weekday","none",2024,"01","03",3.1,0.6,0,NA
"183",2024-01-03,01:36:00,"Wednesday","COLLEGE STATION","MUIRS",0,0,"S","YU","Weekday","none",2024,"01","03",3.1,0.6,0,NA
"184",2024-01-03,01:47:00,"Wednesday","WILSON STATION","MUIS",0,0,NA,"YU","Weekday","none",2024,"01","03",3.1,0.6,0,NA
"185",2024-01-03,23:17:00,"Wednesday","BESSARION STATION","MUPAA",0,0,"E","SHP","Weekday","none",2024,"01","03",3.1,0.6,0,NA
"186",2024-01-04,02:04:00,"Thursday","ROYAL YORK STATION","SUDP",0,0,NA,"BD","Weekday","none",2024,"01","04",1.8,-6,0,NA
"187",2024-01-04,02:39:00,"Thursday","VAUGHAN MC STATION","MUIS",0,0,NA,"YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"188",2024-01-04,06:13:00,"Thursday","DAVISVILLE YARD","MUO",0,0,NA,"YU","Weekday","morning",2024,"01","04",1.8,-6,0,NA
"189",2024-01-04,06:16:00,"Thursday","ST GEORGE YUS STATION","EUOPO",0,0,"N","YU","Weekday","morning",2024,"01","04",1.8,-6,0,NA
"190",2024-01-04,06:52:00,"Thursday","NORTH YORK CTR STATION","PUOPO",5,8,"S","YU","Weekday","morning",2024,"01","04",1.8,-6,0,NA
"191",2024-01-04,06:56:00,"Thursday","BLOOR STATION","SUAP",0,0,"S","YU","Weekday","morning",2024,"01","04",1.8,-6,0,NA
"192",2024-01-04,06:57:00,"Thursday","BLOOR STATION","MUIS",0,0,NA,"YU","Weekday","morning",2024,"01","04",1.8,-6,0,NA
"193",2024-01-04,06:58:00,"Thursday","SHEPPARD STATION","PUOPO",3,6,"S","YU","Weekday","morning",2024,"01","04",1.8,-6,0,NA
"194",2024-01-04,07:28:00,"Thursday","WOODBINE STATION","MUDD",4,7,"W","BD","Weekday","morning",2024,"01","04",1.8,-6,0,NA
"195",2024-01-04,07:28:00,"Thursday","MAIN STREET STATION","MUDD",0,0,"W","BD","Weekday","morning",2024,"01","04",1.8,-6,0,NA
"196",2024-01-04,07:45:00,"Thursday","FINCH STATION","PUOPO",0,0,"S","YU","Weekday","morning",2024,"01","04",1.8,-6,0,NA
"197",2024-01-04,07:46:00,"Thursday","SPADINA YUS STATION","SUDP",6,9,"N","YU","Weekday","morning",2024,"01","04",1.8,-6,0,NA
"198",2024-01-04,07:48:00,"Thursday","NORTH YORK CTR STATION","PUOPO",7,10,"S","YU","Weekday","morning",2024,"01","04",1.8,-6,0,NA
"199",2024-01-04,07:55:00,"Thursday","MAIN STREET STATION","PUSSW",4,7,"W","BD","Weekday","morning",2024,"01","04",1.8,-6,0,NA
"200",2024-01-04,07:55:00,"Thursday","WOODBINE STATION","PUSSW",4,7,"E","BD","Weekday","morning",2024,"01","04",1.8,-6,0,NA
"201",2024-01-04,08:03:00,"Thursday","UNION STATION","PUSRA",9,12,"N","YU","Weekday","morning",2024,"01","04",1.8,-6,0,NA
"202",2024-01-04,08:05:00,"Thursday","COLLEGE STATION","SUO",0,0,NA,"YU","Weekday","morning",2024,"01","04",1.8,-6,0,NA
"203",2024-01-04,08:10:00,"Thursday","KIPLING STATION","MUIRS",0,0,NA,"BD","Weekday","morning",2024,"01","04",1.8,-6,0,NA
"204",2024-01-04,08:21:00,"Thursday","LAWRENCE STATION","TUO",7,10,"N","YU","Weekday","morning",2024,"01","04",1.8,-6,0,NA
"205",2024-01-04,08:31:00,"Thursday","WARDEN STATION","SUDP",0,0,NA,"BD","Weekday","morning",2024,"01","04",1.8,-6,0,NA
"206",2024-01-04,09:20:00,"Thursday","ROSEDALE STATION","MUATC",5,8,"N","YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"207",2024-01-04,09:30:00,"Thursday","DUNDAS WEST STATION","TUMVS",8,11,"W","BD","Weekday","none",2024,"01","04",1.8,-6,0,NA
"208",2024-01-04,09:40:00,"Thursday","KEELE STATION","MUO",0,0,"W","BD","Weekday","none",2024,"01","04",1.8,-6,0,NA
"209",2024-01-04,09:59:00,"Thursday","EGLINTON STATION","SUEAS",6,11,"N","YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"210",2024-01-04,10:16:00,"Thursday","DUNDAS STATION","SUO",5,10,"N","YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"211",2024-01-04,10:25:00,"Thursday","DUNDAS WEST STATION","MUIRS",6,10,"W","BD","Weekday","none",2024,"01","04",1.8,-6,0,NA
"212",2024-01-04,10:32:00,"Thursday","YORK UNIVERSITY STATIO","PUOPO",6,10,"S","YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"213",2024-01-04,10:38:00,"Thursday","WILSON STATION","PUOPO",3,6,"N","YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"214",2024-01-04,10:39:00,"Thursday","FINCH WEST STATION","PUOPO",4,7,"S","YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"215",2024-01-04,10:42:00,"Thursday","SHEPPARD WEST STATION","PUOPO",3,6,"N","YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"216",2024-01-04,10:59:00,"Thursday","WARDEN STATION","MUDD",8,12,"W","BD","Weekday","none",2024,"01","04",1.8,-6,0,NA
"217",2024-01-04,11:10:00,"Thursday","WARDEN STATION","PUSSW",92,96,"E","BD","Weekday","none",2024,"01","04",1.8,-6,0,NA
"218",2024-01-04,11:18:00,"Thursday","SUMMERHILL STATION","SUO",3,8,"S","YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"219",2024-01-04,11:35:00,"Thursday","ROSEDALE STATION","PUSAC",4,9,"N","YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"220",2024-01-04,12:00:00,"Thursday","VICTORIA PARK STATION","MUPAA",0,0,"E","BD","Weekday","none",2024,"01","04",1.8,-6,0,NA
"221",2024-01-04,12:18:00,"Thursday","LANSDOWNE STATION","SUO",0,0,NA,"BD","Weekday","none",2024,"01","04",1.8,-6,0,NA
"222",2024-01-04,12:26:00,"Thursday","ISLINGTON STATION","MUSC",6,10,"E","BD","Weekday","none",2024,"01","04",1.8,-6,0,NA
"223",2024-01-04,12:30:00,"Thursday","ROSEDALE STATION","PUSAC",4,8,"N","YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"224",2024-01-04,12:44:00,"Thursday","ST PATRICK STATION","SUG",0,0,"N","YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"225",2024-01-04,12:58:00,"Thursday","ST GEORGE BD STATION","TUSC",0,0,"W","BD","Weekday","none",2024,"01","04",1.8,-6,0,NA
"226",2024-01-04,13:12:00,"Thursday","LAWRENCE WEST STATION","SUUT",0,0,"S","YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"227",2024-01-04,13:27:00,"Thursday","DUFFERIN STATION","MUNCA",0,0,NA,"BD","Weekday","none",2024,"01","04",1.8,-6,0,NA
"228",2024-01-04,13:28:00,"Thursday","UNION STATION","SUDP",0,0,"N","YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"229",2024-01-04,13:58:00,"Thursday","FINCH STATION","MUSAN",5,10,"S","YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"230",2024-01-04,14:20:00,"Thursday","YORK MILLS STATION","MUI",17,22,"S","YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"231",2024-01-04,14:27:00,"Thursday","CHRISTIE STATION","SUO",0,0,"W","BD","Weekday","none",2024,"01","04",1.8,-6,0,NA
"232",2024-01-04,15:01:00,"Thursday","COXWELL STATION","MUIRS",0,0,NA,"BD","Weekday","evening",2024,"01","04",1.8,-6,0,NA
"233",2024-01-04,15:23:00,"Thursday","HIGH PARK STATION","SUDP",3,7,"W","BD","Weekday","evening",2024,"01","04",1.8,-6,0,NA
"234",2024-01-04,15:36:00,"Thursday","JANE STATION","SUAP",0,0,NA,"BD","Weekday","evening",2024,"01","04",1.8,-6,0,NA
"235",2024-01-04,15:42:00,"Thursday","DUNDAS STATION","SUDP",0,0,NA,"YU","Weekday","evening",2024,"01","04",1.8,-6,0,NA
"236",2024-01-04,15:47:00,"Thursday","COLLEGE STATION","SUUT",0,0,"N","YU","Weekday","evening",2024,"01","04",1.8,-6,0,NA
"237",2024-01-04,15:52:00,"Thursday","BLOOR STATION","SUO",0,0,"N","YU","Weekday","evening",2024,"01","04",1.8,-6,0,NA
"238",2024-01-04,16:04:00,"Thursday","WILSON STATION","MUO",0,0,NA,"YU","Weekday","evening",2024,"01","04",1.8,-6,0,NA
"239",2024-01-04,16:05:00,"Thursday","MUSEUM STATION","EUDO",14,17,"S","YU","Weekday","evening",2024,"01","04",1.8,-6,0,NA
"240",2024-01-04,16:12:00,"Thursday","WOODBINE STATION","MUNCA",0,0,NA,"BD","Weekday","evening",2024,"01","04",1.8,-6,0,NA
"241",2024-01-04,16:13:00,"Thursday","ST GEORGE BD STATION","MUNCA",0,0,NA,"BD","Weekday","evening",2024,"01","04",1.8,-6,0,NA
"242",2024-01-04,16:15:00,"Thursday","CHRISTIE STATION","MUNCA",0,0,NA,"BD","Weekday","evening",2024,"01","04",1.8,-6,0,NA
"243",2024-01-04,16:17:00,"Thursday","ST PATRICK STATION","MUNCA",0,0,NA,"YU","Weekday","evening",2024,"01","04",1.8,-6,0,NA
"244",2024-01-04,16:19:00,"Thursday","BAY STATION","SUAP",0,0,NA,"BD","Weekday","evening",2024,"01","04",1.8,-6,0,NA
"245",2024-01-04,16:29:00,"Thursday","SPADINA BD STATION","MUIS",0,0,NA,"BD","Weekday","evening",2024,"01","04",1.8,-6,0,NA
"246",2024-01-04,16:31:00,"Thursday","ST CLAIR STATION","PUOPO",4,7,"N","YU","Weekday","evening",2024,"01","04",1.8,-6,0,NA
"247",2024-01-04,16:34:00,"Thursday","NORTH YORK CTR STATION","SUO",0,0,"S","YU","Weekday","evening",2024,"01","04",1.8,-6,0,NA
"248",2024-01-04,16:42:00,"Thursday","LAWRENCE STATION","PUOPO",3,6,"N","YU","Weekday","evening",2024,"01","04",1.8,-6,0,NA
"249",2024-01-04,16:53:00,"Thursday","KIPLING STATION","PUMEL",0,0,NA,"BD","Weekday","evening",2024,"01","04",1.8,-6,0,NA
"250",2024-01-04,16:54:00,"Thursday","ST CLAIR STATION","MUATC",5,8,"S","YU","Weekday","evening",2024,"01","04",1.8,-6,0,NA
"251",2024-01-04,17:16:00,"Thursday","QUEEN'S PARK STATION","MUIS",0,0,NA,"YU","Weekday","evening",2024,"01","04",1.8,-6,0,NA
"252",2024-01-04,17:22:00,"Thursday","COLLEGE STATION","MUIS",0,0,NA,"YU","Weekday","evening",2024,"01","04",1.8,-6,0,NA
"253",2024-01-04,17:29:00,"Thursday","BATHURST STATION","MUIS",0,0,NA,"BD","Weekday","evening",2024,"01","04",1.8,-6,0,NA
"254",2024-01-04,17:47:00,"Thursday","WARDEN STATION","PUMST",0,0,NA,"BD","Weekday","evening",2024,"01","04",1.8,-6,0,NA
"255",2024-01-04,18:59:00,"Thursday","BROADVIEW STATION","MUSC",3,6,"E","BD","Weekday","evening",2024,"01","04",1.8,-6,0,NA
"256",2024-01-04,19:04:00,"Thursday","YORKDALE STATION","PUMEL",0,0,NA,"YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"257",2024-01-04,19:25:00,"Thursday","BLOOR STATION","SUDP",4,11,"N","YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"258",2024-01-04,19:43:00,"Thursday","FINCH STATION","TUNIP",5,8,"S","YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"259",2024-01-04,19:50:00,"Thursday","ST ANDREW STATION","MUIS",0,0,NA,"YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"260",2024-01-04,20:21:00,"Thursday","BLOOR STATION","SUSA",0,0,"N","YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"261",2024-01-04,20:22:00,"Thursday","KENNEDY BD STATION","MUIS",0,0,NA,"BD","Weekday","none",2024,"01","04",1.8,-6,0,NA
"262",2024-01-04,20:57:00,"Thursday","UNION AND DOWNSVIEW","MUO",0,0,NA,"YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"263",2024-01-04,20:57:00,"Thursday","CHESTER STATION","MUIRS",0,0,"W","BD","Weekday","none",2024,"01","04",1.8,-6,0,NA
"264",2024-01-04,21:40:00,"Thursday","DUNDAS STATION","SUO",0,0,"S","YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"265",2024-01-04,22:00:00,"Thursday","YONGE-UNIVERSITY AND B","MUO",0,0,"B","YU/BD","Weekday","none",2024,"01","04",1.8,-6,0,NA
"266",2024-01-04,22:02:00,"Thursday","ISLINGTON STATION","MUSC",0,0,"E","BD","Weekday","none",2024,"01","04",1.8,-6,0,NA
"267",2024-01-04,22:30:00,"Thursday","UNION STATION","MUIS",0,0,NA,"YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"268",2024-01-04,22:38:00,"Thursday","CHRISTIE STATION","SUDP",0,0,NA,"BD","Weekday","none",2024,"01","04",1.8,-6,0,NA
"269",2024-01-04,22:38:00,"Thursday","SHEPPARD STATION","SUO",0,0,"N","YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"270",2024-01-04,23:08:00,"Thursday","KENNEDY BD STATION","TUNIP",3,8,"W","BD","Weekday","none",2024,"01","04",1.8,-6,0,NA
"271",2024-01-04,23:21:00,"Thursday","WARDEN STATION","SUDP",0,0,NA,"BD","Weekday","none",2024,"01","04",1.8,-6,0,NA
"272",2024-01-04,23:35:00,"Thursday","DUNDAS STATION","MUIS",0,0,"S","YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"273",2024-01-04,00:15:00,"Thursday","WOODBINE STATION","SUO",16,21,"E","BD","Weekday","none",2024,"01","04",1.8,-6,0,NA
"274",2024-01-04,00:31:00,"Thursday","BLOOR STATION","MUIS",0,0,"N","YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"275",2024-01-04,00:45:00,"Thursday","GREENWOOD STATION","SUO",0,0,NA,"BD","Weekday","none",2024,"01","04",1.8,-6,0,NA
"276",2024-01-04,01:29:00,"Thursday","KING STATION","SUDP",0,0,NA,"YU","Weekday","none",2024,"01","04",1.8,-6,0,NA
"277",2024-01-04,01:58:00,"Thursday","KENNEDY BD STATION","MUIS",0,0,"W","BD","Weekday","none",2024,"01","04",1.8,-6,0,NA
"278",2024-01-04,11:40:00,"Thursday","SHEPPARD-YONGE STATION","MUO",0,0,"E","SHP","Weekday","none",2024,"01","04",1.8,-6,0,NA
"279",2024-01-04,19:12:00,"Thursday","DON MILLS STATION","SUDP",5,12,"W","SHP","Weekday","none",2024,"01","04",1.8,-6,0,NA
"280",2024-01-04,23:56:00,"Thursday","SHEPPARD-YONGE STATION","SUDP",11,18,"E","SHP","Weekday","none",2024,"01","04",1.8,-6,0,NA
"281",2024-01-05,02:51:00,"Friday","FINCH STATION","SUO",0,0,NA,"YU","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"282",2024-01-05,06:27:00,"Friday","LAWRENCE STATION","PUOPO",4,7,"N","YU","Weekday","morning",2024,"01","05",0.4,-2.1,0,NA
"283",2024-01-05,06:30:00,"Friday","ROYAL YORK STATION","EUSC",0,0,"E","BD","Weekday","morning",2024,"01","05",0.4,-2.1,0,NA
"284",2024-01-05,06:30:00,"Friday","BAY STATION","SUUT",0,0,"E","BD","Weekday","morning",2024,"01","05",0.4,-2.1,0,NA
"285",2024-01-05,07:13:00,"Friday","GREENWOOD STATION","EUME",3,6,"E","BD","Weekday","morning",2024,"01","05",0.4,-2.1,0,NA
"286",2024-01-05,07:24:00,"Friday","BLOOR STATION","SUO",3,6,"S","YU","Weekday","morning",2024,"01","05",0.4,-2.1,0,NA
"287",2024-01-05,07:28:00,"Friday","ST GEORGE YUS STATION","MUIR",0,0,"N","YU","Weekday","morning",2024,"01","05",0.4,-2.1,0,NA
"288",2024-01-05,07:56:00,"Friday","ISLINGTON STATION","PUMO",0,0,NA,"BD","Weekday","morning",2024,"01","05",0.4,-2.1,0,NA
"289",2024-01-05,07:58:00,"Friday","DUNDAS STATION","MUIS",0,0,NA,"YU","Weekday","morning",2024,"01","05",0.4,-2.1,0,NA
"290",2024-01-05,08:18:00,"Friday","ST GEORGE YUS STATION","SUDP",0,0,"S","YU","Weekday","morning",2024,"01","05",0.4,-2.1,0,NA
"291",2024-01-05,08:34:00,"Friday","BLOOR STATION","MUIR",0,0,"N","YU","Weekday","morning",2024,"01","05",0.4,-2.1,0,NA
"292",2024-01-05,08:38:00,"Friday","VAUGHAN MC STATION","MUATC",3,6,"S","YU","Weekday","morning",2024,"01","05",0.4,-2.1,0,NA
"293",2024-01-05,08:51:00,"Friday","DUFFERIN STATION","MUPAA",0,0,"E","BD","Weekday","morning",2024,"01","05",0.4,-2.1,0,NA
"294",2024-01-05,08:53:00,"Friday","BLOOR STATION","SUDP",8,11,"N","YU","Weekday","morning",2024,"01","05",0.4,-2.1,0,NA
"295",2024-01-05,08:57:00,"Friday","ISLINGTON STATION","EUBK",12,15,"W","BD","Weekday","morning",2024,"01","05",0.4,-2.1,0,NA
"296",2024-01-05,09:11:00,"Friday","BLOOR STATION","SUDP",0,0,"N","YU","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"297",2024-01-05,09:43:00,"Friday","VICTORIA PARK STATION","MUSAN",3,6,"E","BD","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"298",2024-01-05,10:23:00,"Friday","KENNEDY BD STATION","SUDP",0,0,"W","BD","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"299",2024-01-05,10:23:00,"Friday","SHERBOURNE STATION","SUDP",0,0,NA,"BD","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"300",2024-01-05,11:16:00,"Friday","SHEPPARD STATION","MUIRS",0,0,"S","YU","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"301",2024-01-05,11:39:00,"Friday","MAIN STREET STATION","SUAE",17,21,"E","BD","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"302",2024-01-05,11:54:00,"Friday","FINCH WEST STATION","MUIRS",0,0,NA,"YU","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"303",2024-01-05,12:23:00,"Friday","SHEPPARD WEST STATION","MUIR",0,0,"S","YU","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"304",2024-01-05,12:43:00,"Friday","VAUGHAN MC STATION","MUI",0,0,"S","YU","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"305",2024-01-05,13:07:00,"Friday","SHERBOURNE STATION","MUIS",0,0,"E","BD","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"306",2024-01-05,13:26:00,"Friday","COLLEGE STATION","SUDP",4,9,"N","YU","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"307",2024-01-05,13:53:00,"Friday","WELLESLEY STATION","MUPAA",0,0,"N","YU","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"308",2024-01-05,13:59:00,"Friday","BROADVIEW STATION","MUIS",0,0,NA,"BD","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"309",2024-01-05,14:15:00,"Friday","WILSON STATION","SUUT",0,0,"N","YU","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"310",2024-01-05,15:24:00,"Friday","EGLINTON STATION","SUO",0,0,NA,"YU","Weekday","evening",2024,"01","05",0.4,-2.1,0,NA
"311",2024-01-05,15:26:00,"Friday","COXWELL STATION","TUNIP",5,9,"E","BD","Weekday","evening",2024,"01","05",0.4,-2.1,0,NA
"312",2024-01-05,15:45:00,"Friday","BATHURST STATION","SUO",0,0,"W","BD","Weekday","evening",2024,"01","05",0.4,-2.1,0,NA
"313",2024-01-05,16:01:00,"Friday","VICTORIA PARK STATION","MUIS",0,0,NA,"BD","Weekday","evening",2024,"01","05",0.4,-2.1,0,NA
"314",2024-01-05,16:27:00,"Friday","CHESTER STATION","TUSC",0,0,"E","BD","Weekday","evening",2024,"01","05",0.4,-2.1,0,NA
"315",2024-01-05,16:33:00,"Friday","YORK MILLS STATION","SUDP",12,15,"N","YU","Weekday","evening",2024,"01","05",0.4,-2.1,0,NA
"316",2024-01-05,16:46:00,"Friday","SUMMERHILL STATION","PUOPO",0,0,"N","YU","Weekday","evening",2024,"01","05",0.4,-2.1,0,NA
"317",2024-01-05,17:13:00,"Friday","FINCH WEST STATION","MUPAA",3,6,"N","YU","Weekday","evening",2024,"01","05",0.4,-2.1,0,NA
"318",2024-01-05,17:25:00,"Friday","LAWRENCE STATION","PUOPO",4,7,"N","YU","Weekday","evening",2024,"01","05",0.4,-2.1,0,NA
"319",2024-01-05,17:28:00,"Friday","KEELE STATION","SUDP",9,18,"N","BD","Weekday","evening",2024,"01","05",0.4,-2.1,0,NA
"320",2024-01-05,17:50:00,"Friday","UNION STATION","MUIR",7,10,"N","YU","Weekday","evening",2024,"01","05",0.4,-2.1,0,NA
"321",2024-01-05,17:54:00,"Friday","COLLEGE STATION","MUPAA",3,6,"S","YU","Weekday","evening",2024,"01","05",0.4,-2.1,0,NA
"322",2024-01-05,18:09:00,"Friday","DUFFERIN STATION","PUMST",0,0,NA,"BD","Weekday","evening",2024,"01","05",0.4,-2.1,0,NA
"323",2024-01-05,18:15:00,"Friday","BLOOR STATION","SUO",22,25,"S","YU","Weekday","evening",2024,"01","05",0.4,-2.1,0,NA
"324",2024-01-05,18:20:00,"Friday","YONGE BD STATION","SUO",22,25,"E","BD","Weekday","evening",2024,"01","05",0.4,-2.1,0,NA
"325",2024-01-05,18:21:00,"Friday","ST GEORGE YUS STATION","EUDO",4,7,"N","YU","Weekday","evening",2024,"01","05",0.4,-2.1,0,NA
"326",2024-01-05,18:51:00,"Friday","DUNDAS STATION","SUO",0,0,"S","YU","Weekday","evening",2024,"01","05",0.4,-2.1,0,NA
"327",2024-01-05,19:17:00,"Friday","COLLEGE STATION","SUO",0,0,"S","YU","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"328",2024-01-05,19:34:00,"Friday","ST GEORGE BD STATION","MUI",13,18,"W","BD","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"329",2024-01-05,19:40:00,"Friday","COXWELL STATION","SUDP",6,11,"W","BD","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"330",2024-01-05,19:45:00,"Friday","YONGE BD STATION","MUIR",4,9,"E","BD","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"331",2024-01-05,19:48:00,"Friday","UNION STATION","MUPAA",3,6,"N","YU","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"332",2024-01-05,19:53:00,"Friday","LAWRENCE WEST STATION","SUO",0,0,"S","YU","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"333",2024-01-05,20:21:00,"Friday","BROADVIEW STATION","SUDP",0,0,NA,"BD","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"334",2024-01-05,21:01:00,"Friday","BROADVIEW STATION","MUIR",8,13,"E","BD","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"335",2024-01-05,21:33:00,"Friday","WARDEN STATION","SUDP",0,0,"E","BD","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"336",2024-01-05,21:37:00,"Friday","YORK MILLS STATION","MUPAA",3,8,"N","YU","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"337",2024-01-05,21:40:00,"Friday","YORK MILLS STATION","SUO",15,20,"S","YU","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"338",2024-01-05,21:50:00,"Friday","SHEPPARD STATION","MUPAA",0,0,"N","YU","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"339",2024-01-05,22:00:00,"Friday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU/BD","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"340",2024-01-05,22:13:00,"Friday","FINCH STATION","SUUT",14,19,"N","YU","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"341",2024-01-05,00:52:00,"Friday","HIGH PARK STATION","PUMEL",0,0,NA,"BD","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"342",2024-01-05,01:04:00,"Friday","COXWELL STATION","SUUT",0,0,"W","BD","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"343",2024-01-05,01:08:00,"Friday","DUFFERIN STATION","SUG",0,0,"W","BD","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"344",2024-01-05,01:21:00,"Friday","EGLINTON STATION","SUEAS",20,25,"N","YU","Weekday","none",2024,"01","05",0.4,-2.1,0,NA
"345",2024-01-06,02:42:00,"Saturday","FINCH STATION","MUIRS",0,0,NA,"YU","Weekend","none",2024,"01","06",2.1,-3.5,5,NA
"346",2024-01-06,02:59:00,"Saturday","VAUGHAN MC STATION","MUIS",0,0,NA,"YU","Weekend","none",2024,"01","06",2.1,-3.5,5,NA
"347",2024-01-06,04:29:00,"Saturday","SPADINA BD STATION","MUIS",0,0,NA,"BD","Weekend","none",2024,"01","06",2.1,-3.5,5,NA
"348",2024-01-06,05:50:00,"Saturday","DUFFERIN STATION","SUDP",0,0,NA,"BD","Weekend","none",2024,"01","06",2.1,-3.5,5,NA
"349",2024-01-06,06:25:00,"Saturday","DOWNSVIEW PARK STATION","PUOPO",7,13,"S","YU","Weekend","morning",2024,"01","06",2.1,-3.5,5,NA
"350",2024-01-06,06:33:00,"Saturday","SHEPPARD WEST STATION","PUOPO",6,12,"S","YU","Weekend","morning",2024,"01","06",2.1,-3.5,5,NA
"351",2024-01-06,08:52:00,"Saturday","BROADVIEW STATION","PUSI",0,0,"W","BD","Weekend","morning",2024,"01","06",2.1,-3.5,5,NA
"352",2024-01-06,08:54:00,"Saturday","BROADVIEW STATION","PUSI",8,13,"W","BD","Weekend","morning",2024,"01","06",2.1,-3.5,5,NA
"353",2024-01-06,09:16:00,"Saturday","CHRISTIE STATION","SUDP",8,13,"W","BD","Weekend","none",2024,"01","06",2.1,-3.5,5,NA
"354",2024-01-06,10:05:00,"Saturday","SHEPPARD WEST STATION","PUMEL",0,0,NA,"YU","Weekend","none",2024,"01","06",2.1,-3.5,5,NA
"355",2024-01-06,10:27:00,"Saturday","VICTORIA PARK STATION","PUMEL",0,0,NA,"BD","Weekend","none",2024,"01","06",2.1,-3.5,5,NA
"356",2024-01-06,10:35:00,"Saturday","CHRISTIE STATION","SUUT",0,0,"E","BD","Weekend","none",2024,"01","06",2.1,-3.5,5,NA
"357",2024-01-06,10:44:00,"Saturday","CHRISTIE STATION","SUDP",0,0,"E","BD","Weekend","none",2024,"01","06",2.1,-3.5,5,NA
"358",2024-01-06,10:44:00,"Saturday","WARDEN STATION","MUIS",0,0,NA,"BD","Weekend","none",2024,"01","06",2.1,-3.5,5,NA
"359",2024-01-06,11:36:00,"Saturday","OSSINGTON STATION","MUIS",0,0,NA,"BD","Weekend","none",2024,"01","06",2.1,-3.5,5,NA
"360",2024-01-06,12:03:00,"Saturday","LANSDOWNE STATION","SUUT",12,16,"E","BD","Weekend","none",2024,"01","06",2.1,-3.5,5,NA
