"","date","line","time","day","location","incident","min_delay","min_gap","bound","day_type","rush_type","Year","Month","Day","Max Temp (°C)","Min Temp (°C)","Total Precip (mm)","Snow on Grnd (cm)"
"6298",2024-05-30,"506",17:55:00,"Thursday","PARLIAMENT AND DUNDAS","Emergency Services",10,20,"N","Weekday","evening",2024,"05","30",20.3,9.7,0,NA
"6299",2024-05-30,"501",18:03:00,"Thursday","QUEEN AND BATHURST","Collision - TTC Involved",10,20,"W","Weekday","evening",2024,"05","30",20.3,9.7,0,NA
"6300",2024-05-30,"501",18:07:00,"Thursday","QUEEN AND BATHURST","Operations",10,20,"W","Weekday","evening",2024,"05","30",20.3,9.7,0,NA
"6301",2024-05-30,"501",18:25:00,"Thursday","CHURCH AND ADELAIDE","Collision - TTC Involved",10,20,"N","Weekday","evening",2024,"05","30",20.3,9.7,0,NA
"6302",2024-05-30,"501",19:53:00,"Thursday","QUEEN AND NEVILLE PARK","Cleaning - Unsanitary",10,20,"E","Weekday","none",2024,"05","30",20.3,9.7,0,NA
"6303",2024-05-30,"504",20:30:00,"Thursday","KING AND SHERNOURNE","Mechanical",25,35,"W","Weekday","none",2024,"05","30",20.3,9.7,0,NA
"6304",2024-05-30,"503",21:28:00,"Thursday","CHARLOTTE LOOP","Emergency Services",28,38,NA,"Weekday","none",2024,"05","30",20.3,9.7,0,NA
"6305",2024-05-30,"505",22:09:00,"Thursday","DUNDAS AND JARVIS","Security",10,20,"E","Weekday","none",2024,"05","30",20.3,9.7,0,NA
"6306",2024-05-30,"501",22:47:00,"Thursday","QUEEN AND BROADVIEW","Utilized Off Route",10,20,"E","Weekday","none",2024,"05","30",20.3,9.7,0,NA
"6307",2024-05-30,"506",23:11:00,"Thursday","COLLEGE AND DOVECOURT","Held By",0,0,"E","Weekday","none",2024,"05","30",20.3,9.7,0,NA
"6308",2024-05-30,"510",23:44:00,"Thursday","SPADINA AND RICHMOND","Cleaning - Unsanitary",10,20,"N","Weekday","none",2024,"05","30",20.3,9.7,0,NA
"6309",2024-05-31,"505",02:14:00,"Friday","DUNDAS WEST STATION","Operations",10,20,NA,"Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6310",2024-05-31,"504",02:40:00,"Friday","CHARLOTTE LOOP","Investigation",22,32,"E","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6311",2024-05-31,"501",03:26:00,"Friday","WOLSELEY LOOP","Mechanical",30,60,"E","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6312",2024-05-31,"506",04:32:00,"Friday","KINGSTON LOOP","Security",0,0,"W","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6313",2024-05-31,"504",04:45:00,"Friday","RONCESVALLES AND QUEEN","Rail/Switches",0,0,NA,"Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6314",2024-05-31,"505",04:46:00,"Friday","LESLIE BARNS","Held By",3,18,NA,"Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6315",2024-05-31,"503",07:16:00,"Friday","CHARLOTTE LOOP","Cleaning - Unsanitary",10,20,"W","Weekday","morning",2024,"05","31",22.7,9.2,0,NA
"6316",2024-05-31,"504",08:02:00,"Friday","QUEEN AND SHAW","Diversion",20,28,"E","Weekday","morning",2024,"05","31",22.7,9.2,0,NA
"6317",2024-05-31,"510",08:12:00,"Friday","QUEENS QUAY LOOP","Cleaning - Unsanitary",4,8,"W","Weekday","morning",2024,"05","31",22.7,9.2,0,NA
"6318",2024-05-31,"503",08:44:00,"Friday","BINGHAM LOOP","Cleaning - Unsanitary",10,20,"W","Weekday","morning",2024,"05","31",22.7,9.2,0,NA
"6319",2024-05-31,"501",12:00:00,"Friday","KING AND BAY","Diversion",0,0,NA,"Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6320",2024-05-31,"509",12:25:00,"Friday","EXIBITION LOOP","Operations",10,20,"W","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6321",2024-05-31,"512",12:31:00,"Friday","ST CLAIR WEST STATION","Security",5,10,NA,"Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6322",2024-05-31,"505",12:34:00,"Friday","DUNDAS WEST STATION","General Delay",10,20,"W","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6323",2024-05-31,"504",12:38:00,"Friday","LESLIE BARNS","Held By",6,14,"W","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6324",2024-05-31,"511",12:45:00,"Friday","LESLIE BARN","Held By",1,11,"W","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6325",2024-05-31,"511",12:48:00,"Friday","LESLIE BARN","Held By",2,12,"S","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6326",2024-05-31,"501",12:50:00,"Friday","QUEEN AND UNIVERSITY","Collision - TTC Involved",10,20,"E","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6327",2024-05-31,"506",12:50:00,"Friday","LESLIE BARNS","Held By",6,26,"W","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6328",2024-05-31,"504",12:53:00,"Friday","LESLIE BARNS","Held By",4,4,"W","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6329",2024-05-31,"504",13:01:00,"Friday","LESLIE BARNS","Held By",3,11,"W","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6330",2024-05-31,"510",13:05:00,"Friday","LESLIE BARNS","Held By",3,12,"S","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6331",2024-05-31,"501",13:08:00,"Friday","LESLIE BARNS","Operations",3,13,"E","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6332",2024-05-31,"510",13:30:00,"Friday","SPADINA AND QUEENS QUA","Cleaning - Unsanitary",8,16,"E","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6333",2024-05-31,"506",13:35:00,"Friday","CARLTON AND PARLIAMENT","Mechanical",10,20,"E","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6334",2024-05-31,"501",13:42:00,"Friday","QUEEN AND SUDBURY","General Delay",0,0,"E","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6335",2024-05-31,"512",14:37:00,"Friday","ST CLAIR AND BATHURST","Operations",4,7,"E","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6336",2024-05-31,"512",14:38:00,"Friday","ST CLAIR AND DUFFERIN","General Delay",18,22,"E","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6337",2024-05-31,"510",15:01:00,"Friday","UNION STATION","General Delay",0,0,"S","Weekday","evening",2024,"05","31",22.7,9.2,0,NA
"6338",2024-05-31,"501",15:11:00,"Friday","NEVILLE LOOP","Cleaning - Unsanitary",10,20,"E","Weekday","evening",2024,"05","31",22.7,9.2,0,NA
"6339",2024-05-31,"511",15:15:00,"Friday","BATHURST AND KING","General Delay",0,0,"W","Weekday","evening",2024,"05","31",22.7,9.2,0,NA
"6340",2024-05-31,"512",15:53:00,"Friday","ST CLAIR AND LANSDOWNE","General Delay",0,0,"W","Weekday","evening",2024,"05","31",22.7,9.2,0,NA
"6341",2024-05-31,"509",16:35:00,"Friday","EXHIBITION LOOP","General Delay",0,0,"E","Weekday","evening",2024,"05","31",22.7,9.2,0,NA
"6342",2024-05-31,"501",16:53:00,"Friday","LESLIE AND QUEEN","Operations",10,20,"W","Weekday","evening",2024,"05","31",22.7,9.2,0,NA
"6343",2024-05-31,"501",16:53:00,"Friday","MCCAUL LOOP","Operations",10,20,"W","Weekday","evening",2024,"05","31",22.7,9.2,0,NA
"6344",2024-05-31,"504",17:25:00,"Friday","KING AND PORTLAND","Operations",10,20,"E","Weekday","evening",2024,"05","31",22.7,9.2,0,NA
"6345",2024-05-31,"504",18:45:00,"Friday","BATHURST AND KING","Held By",20,30,"E","Weekday","evening",2024,"05","31",22.7,9.2,0,NA
"6346",2024-05-31,"503",18:48:00,"Friday","YORK AND KING","Held By",12,22,"W","Weekday","evening",2024,"05","31",22.7,9.2,0,NA
"6347",2024-05-31,"505",19:41:00,"Friday","DUNDAS AND BROADVIEW","Operations",10,20,"W","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6348",2024-05-31,"506",20:04:00,"Friday","COLLEGE AND DUFFERIN","Security",11,21,"W","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6349",2024-05-31,"501",20:08:00,"Friday","MCCAUL AND QUEEN","Held By",10,20,"S","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6350",2024-05-31,"512",20:49:00,"Friday","ST CLAIR WEST STATION","Emergency Services",6,12,NA,"Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6351",2024-05-31,"505",21:06:00,"Friday","ERINDALE AND BROSDVIEW","General Delay",10,20,"W","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6352",2024-05-31,"504",22:19:00,"Friday","DUNDAS WEST STATION","Diversion",72,82,NA,"Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6353",2024-05-31,"501",22:35:00,"Friday","QUEEN AND WINEVA","Operations",10,20,"W","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6354",2024-05-31,"506",23:38:00,"Friday","GERRARD AND PARLIAMENT","Collision - TTC Involved",10,20,"E","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6355",2024-05-31,"510",23:47:00,"Friday","SPADINA STATION","Emergency Services",17,27,"S","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6356",2024-05-31,"510",00:45:00,"Friday","SPADINA AND WILLCOCKS","Cleaning - Unsanitary",10,20,"S","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6357",2024-05-31,"510",01:08:00,"Friday","SPADINA AND COLLEGE","Security",9,19,"N","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6358",2024-05-31,"501",01:31:00,"Friday","QUEEN AND BATHURST","Security",16,24,"W","Weekday","none",2024,"05","31",22.7,9.2,0,NA
"6359",2024-06-01,"504",02:04:00,"Saturday","FLEET LOOP","Security",90,100,"E","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6360",2024-06-01,"501",02:30:00,"Saturday","LAKESHORE AND KIPLING","Security",10,20,"E","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6361",2024-06-01,"501",03:10:00,"Saturday","LONG BRANCH LOOP","Security",17,37,NA,"Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6362",2024-06-01,"510",03:21:00,"Saturday","KINGSTON LOOP","Security",0,0,"E","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6363",2024-06-01,"301",03:44:00,"Saturday","QUEEN AND LANSDOWNE","Emergency Services",16,26,"W","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6364",2024-06-01,"501",04:25:00,"Saturday","QUEEN AND KING","Security",40,60,NA,"Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6365",2024-06-01,"504",04:50:00,"Saturday","RONCESVALLES YARD","Held By",9,19,"S","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6366",2024-06-01,"507",05:01:00,"Saturday","RONCESVALLES YARD","Held By",17,27,"S","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6367",2024-06-01,"501",05:08:00,"Saturday","RONCESVALLE YARD","Held By",10,20,"S","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6368",2024-06-01,"505",05:10:00,"Saturday","RONCESVALLES YARD","Held By",11,0,"S","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6369",2024-06-01,"506",05:11:00,"Saturday","RONCESVALLE YARD","Held By",15,40,"S","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6370",2024-06-01,"507",05:12:00,"Saturday","RONCESVALLES YARD","Held By",12,22,"S","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6371",2024-06-01,"505",05:20:00,"Saturday","RONCESVALLES YARD","Held By",6,16,"W","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6372",2024-06-01,"505",05:30:00,"Saturday","RONCESVALLES YARD","Held By",7,13,"S","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6373",2024-06-01,"506",06:10:00,"Saturday","COLLEGE AND AUGUSTA","Cleaning - Unsanitary",20,40,"E","Weekend","morning",2024,"06","01",24.3,11.8,0,NA
"6374",2024-06-01,"504",06:11:00,"Saturday","QUEEN AND BROADVIEW","Operations",42,72,"E","Weekend","morning",2024,"06","01",24.3,11.8,0,NA
"6375",2024-06-01,"501",06:11:00,"Saturday","QUEEN AND BROADVIEW","Held By",10,42,"E","Weekend","morning",2024,"06","01",24.3,11.8,0,NA
"6376",2024-06-01,"501",06:11:00,"Saturday","YORK AND KING","Held By",10,42,"E","Weekend","morning",2024,"06","01",24.3,11.8,0,NA
"6377",2024-06-01,"501",06:26:00,"Saturday","QUEEN AND BROADVIEW","Diversion",10,42,NA,"Weekend","morning",2024,"06","01",24.3,11.8,0,NA
"6378",2024-06-01,"503",06:27:00,"Saturday","QUEEN AND BROADVIEW","Diversion",10,42,NA,"Weekend","morning",2024,"06","01",24.3,11.8,0,NA
"6379",2024-06-01,"510",06:33:00,"Saturday","FLEET LOOP","Security",10,20,"W","Weekend","morning",2024,"06","01",24.3,11.8,0,NA
"6380",2024-06-01,"506",06:34:00,"Saturday","QUEEN AND BROADVIEW","Diversion",11,21,"E","Weekend","morning",2024,"06","01",24.3,11.8,0,NA
"6381",2024-06-01,"507",06:59:00,"Saturday","QUEENSWAY AND RONCESVA","General Delay",20,40,"W","Weekend","morning",2024,"06","01",24.3,11.8,0,NA
"6382",2024-06-01,"501",07:05:00,"Saturday","QUEEN AND AUGUSTA","General Delay",20,40,"E","Weekend","morning",2024,"06","01",24.3,11.8,0,NA
"6383",2024-06-01,"506",08:18:00,"Saturday","GERRARD AND BROADVIEW","General Delay",0,0,"W","Weekend","morning",2024,"06","01",24.3,11.8,0,NA
"6384",2024-06-01,"501",08:42:00,"Saturday","QUEENSWAY GARAGE","Mechanical",8,16,"E","Weekend","morning",2024,"06","01",24.3,11.8,0,NA
"6385",2024-06-01,"506",08:49:00,"Saturday","RONCESVALLES YARD","Held By",8,21,"E","Weekend","morning",2024,"06","01",24.3,11.8,0,NA
"6386",2024-06-01,"504",08:55:00,"Saturday","FLEET LOOP","General Delay",10,20,"S","Weekend","morning",2024,"06","01",24.3,11.8,0,NA
"6387",2024-06-01,"507",09:27:00,"Saturday","RONCESVALLES YARD","Held By",33,0,"W","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6388",2024-06-01,"504",09:32:00,"Saturday","KING AND FREDERICK","Collision - TTC Involved",10,20,"W","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6389",2024-06-01,"503",09:32:00,"Saturday","KING AND FREDRICK","Diversion",0,0,"W","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6390",2024-06-01,"504",09:32:00,"Saturday","KING AND FREDERICK","General Delay",0,0,"E","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6391",2024-06-01,"501",09:34:00,"Saturday","RONCESVALLES YARD","Held By",8,18,"E","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6392",2024-06-01,"501",09:35:00,"Saturday","QUEEN AND KINGSTON","General Delay",0,0,"E","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6393",2024-06-01,"504",09:39:00,"Saturday","KING AND FREDERICK (WE","Diversion",0,0,"W","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6394",2024-06-01,"504",09:43:00,"Saturday","KING AND FREDERICK","Diversion",10,20,"W","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6395",2024-06-01,"510",10:05:00,"Saturday","KING AND SUMACH","Held By",10,20,"W","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6396",2024-06-01,"507",10:20:00,"Saturday","RONCESVALLES YARD","Held By",26,36,"W","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6397",2024-06-01,"507",10:22:00,"Saturday","RONCESVALLES YARD","Held By",8,28,"W","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6398",2024-06-01,"504",10:54:00,"Saturday","QUEEN AND RONCESVALLES","Diversion",34,44,"W","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6399",2024-06-01,"507",11:00:00,"Saturday","LAKE SHORE AND MILES","General Delay",10,30,"N","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6400",2024-06-01,"506",11:05:00,"Saturday","GERRARD AND BROADVIEW","Diversion",11,21,"E","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6401",2024-06-01,"507",11:12:00,"Saturday","KIPLING LOOP","Emergency Services",10,20,NA,"Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6402",2024-06-01,"503",11:16:00,"Saturday","BROADVIEW AND QUEEN","Diversion",10,42,"W","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6403",2024-06-01,"504",11:26:00,"Saturday","KING AND CHURCH","Operations",10,20,"E","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6404",2024-06-01,"501",11:54:00,"Saturday","WOLSELEY LOOP","Mechanical",8,16,"S","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6405",2024-06-01,"505",12:55:00,"Saturday","DUNDAS AND HOWARD PARK","General Delay",0,0,"N","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6406",2024-06-01,"511",12:55:00,"Saturday","BATHURST AND COLLEGE","General Delay",0,0,"S","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6407",2024-06-01,"501",13:14:00,"Saturday","BATHURST AND WOOLSLEY","Operations",5,10,"N","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6408",2024-06-01,"512",13:36:00,"Saturday","ST CLAIR AND AVENUE","Collision - TTC Involved",10,20,"W","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6409",2024-06-01,"510",14:07:00,"Saturday","SPADINA STATION","General Delay",0,0,"S","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6410",2024-06-01,"503",14:22:00,"Saturday","QUEEN AND WOODFIELD","Operations",6,16,"W","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6411",2024-06-01,"504",15:01:00,"Saturday","BROADVIEW STATION","Emergency Services",0,0,"N","Weekend","evening",2024,"06","01",24.3,11.8,0,NA
"6412",2024-06-01,"510",16:14:00,"Saturday","QUEENS QUAY AND REES","General Delay",0,0,"W","Weekend","evening",2024,"06","01",24.3,11.8,0,NA
"6413",2024-06-01,"510",16:36:00,"Saturday","FLEET LOOP","Operations",10,20,"S","Weekend","evening",2024,"06","01",24.3,11.8,0,NA
"6414",2024-06-01,"501",16:49:00,"Saturday","QUEEN AND SHERBOURNE","Collision - TTC Involved",10,20,"W","Weekend","evening",2024,"06","01",24.3,11.8,0,NA
"6415",2024-06-01,"510",16:51:00,"Saturday","SPADINA AND KING","Diversion",44,54,"N","Weekend","evening",2024,"06","01",24.3,11.8,0,NA
"6416",2024-06-01,"503",16:53:00,"Saturday","SPADINA AND ADELAIDE","Mechanical",40,50,"W","Weekend","evening",2024,"06","01",24.3,11.8,0,NA
"6417",2024-06-01,"511",17:31:00,"Saturday","BATHURST STATION","Security",9,19,"S","Weekend","evening",2024,"06","01",24.3,11.8,0,NA
"6418",2024-06-01,"501",17:55:00,"Saturday","QUEEN AND RYERSON","Diversion",6,16,"W","Weekend","evening",2024,"06","01",24.3,11.8,0,NA
"6419",2024-06-01,"501",18:28:00,"Saturday","RICHMOND AND CHURCH","Operations",10,20,"W","Weekend","evening",2024,"06","01",24.3,11.8,0,NA
"6420",2024-06-01,"501",19:26:00,"Saturday","QUEEN AND RIVER","Cleaning - Unsanitary",87,97,"W","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6421",2024-06-01,"505",19:48:00,"Saturday","BROADVIEW STATION","Cleaning - Unsanitary",10,20,"N","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6422",2024-06-01,"505",20:07:00,"Saturday","DUNDAS WEST AND SPADIN","Security",10,20,"E","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6423",2024-06-01,"505",20:29:00,"Saturday","DUNDAS AND BAY","Security",10,20,"E","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6424",2024-06-01,"505",20:41:00,"Saturday","DUNDAS AND BAY","Cleaning - Unsanitary",10,20,"E","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6425",2024-06-01,"506",21:03:00,"Saturday","GERRAD AND BROADVIEW","Mechanical",10,20,"W","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6426",2024-06-01,"506",00:02:00,"Saturday","BAY AND EDWARD","Held By",10,20,"N","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6427",2024-06-01,"504",00:04:00,"Saturday","KING AND LOWER RIVER","Operations",25,35,"W","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6428",2024-06-01,"511",00:10:00,"Saturday","BATHURST AND QUEEN","Diversion",29,39,"S","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6429",2024-06-01,"506",00:31:00,"Saturday","HIGH PARK LOOP","Diversion",27,37,"W","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6430",2024-06-01,"511",00:31:00,"Saturday","BATHURST STATION","Cleaning - Unsanitary",10,20,"S","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6431",2024-06-01,"501",01:10:00,"Saturday","WELLINGTON AND YONGE","Held By",8,18,"W","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6432",2024-06-01,"503",01:16:00,"Saturday","CHURCH AND QUEEN","Collision - TTC Involved",42,52,"N","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6433",2024-06-01,"501",01:54:00,"Saturday","CHURCH AND QUEEN","Collision - TTC Involved",30,60,"S","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6434",2024-06-01,"512",01:56:00,"Saturday","PLEASANT AND YONGE","Emergency Services",0,0,"W","Weekend","none",2024,"06","01",24.3,11.8,0,NA
"6435",2024-06-02,"506",02:28:00,"Sunday","DUNDAS WEST STATION","Emergency Services",57,67,NA,"Weekend","none",2024,"06","02",17.9,15.1,3,NA
"6436",2024-06-02,"509",02:48:00,"Sunday","QUEEN AND LESLIE","Security",0,0,"E","Weekend","none",2024,"06","02",17.9,15.1,3,NA
"6437",2024-06-02,"501",03:38:00,"Sunday","LONG BRANCH LOOP","Security",15,25,NA,"Weekend","none",2024,"06","02",17.9,15.1,3,NA
"6438",2024-06-02,"504",03:49:00,"Sunday","KING AND FREDERICK","General Delay",0,0,NA,"Weekend","none",2024,"06","02",17.9,15.1,3,NA
"6439",2024-06-02,"501",05:15:00,"Sunday","LANSDOWNE LOOP","Security",0,0,"N","Weekend","none",2024,"06","02",17.9,15.1,3,NA
"6440",2024-06-02,"504",05:36:00,"Sunday","QUEEN AND LESLIE","Emergency Services",20,40,"E","Weekend","none",2024,"06","02",17.9,15.1,3,NA
"6441",2024-06-02,"510",07:57:00,"Sunday","SPADINA AND DUNDAS","Security",10,20,"N","Weekend","morning",2024,"06","02",17.9,15.1,3,NA
"6442",2024-06-02,"512",08:33:00,"Sunday","GUNNS LOOP","Mechanical",10,20,"W","Weekend","morning",2024,"06","02",17.9,15.1,3,NA
"6443",2024-06-02,"510",09:15:00,"Sunday","BREMNER AND SPADINA","Operations",0,0,"E","Weekend","none",2024,"06","02",17.9,15.1,3,NA
"6444",2024-06-02,"509",09:45:00,"Sunday","EXHIBITION LOOP","General Delay",0,0,"E","Weekend","none",2024,"06","02",17.9,15.1,3,NA
"6445",2024-06-02,"501",10:07:00,"Sunday","QUEEN AND AUGUSTA","Emergency Services",8,16,"W","Weekend","none",2024,"06","02",17.9,15.1,3,NA
"6446",2024-06-02,"506",10:32:00,"Sunday","COLLEGE AND YONGE","General Delay",0,0,"W","Weekend","none",2024,"06","02",17.9,15.1,3,NA
"6447",2024-06-02,"506",11:13:00,"Sunday","GERRARD AND BROADVIEW","Held By",0,0,"W","Weekend","none",2024,"06","02",17.9,15.1,3,NA
"6448",2024-06-02,"506",13:18:00,"Sunday","GERRARD AND RIVER","Security",10,20,"E","Weekend","none",2024,"06","02",17.9,15.1,3,NA
"6449",2024-06-02,"506",13:26:00,"Sunday","CARLTON AND PARLIAMENT","Diversion",9,19,"E","Weekend","none",2024,"06","02",17.9,15.1,3,NA
"6450",2024-06-02,"503",14:30:00,"Sunday","CHARLOTTE LOOP","Security",10,20,"S","Weekend","none",2024,"06","02",17.9,15.1,3,NA
"6451",2024-06-02,"501",15:21:00,"Sunday","WOLESLEY LOOP","Mechanical",10,20,"N","Weekend","evening",2024,"06","02",17.9,15.1,3,NA
"6452",2024-06-02,"501",15:35:00,"Sunday","MCCAUL AND STEPHANIE","Emergency Services",10,20,"N","Weekend","evening",2024,"06","02",17.9,15.1,3,NA
"6453",2024-06-02,"506",15:43:00,"Sunday","COLLEGE AND MCCAUL","Rail/Switches",0,0,"W","Weekend","evening",2024,"06","02",17.9,15.1,3,NA
"6454",2024-06-02,"512",15:51:00,"Sunday","ST CLAIR AND VAUGHAN","Mechanical",6,12,"W","Weekend","evening",2024,"06","02",17.9,15.1,3,NA
"6455",2024-06-02,"511",16:29:00,"Sunday","BATHURST STATION","Cleaning - Unsanitary",10,20,"S","Weekend","evening",2024,"06","02",17.9,15.1,3,NA
"6456",2024-06-02,"504",18:07:00,"Sunday","RONCESVALLES AND GRENA","Diversion",0,0,NA,"Weekend","evening",2024,"06","02",17.9,15.1,3,NA
"6457",2024-06-02,"504",18:56:00,"Sunday","CHURCH AND QUEEN","Collision - TTC Involved",10,20,"S","Weekend","evening",2024,"06","02",17.9,15.1,3,NA
"6458",2024-06-02,"510",19:10:00,"Sunday","SPADINA AND QUEENSWAY","Cleaning - Unsanitary",10,20,"S","Weekend","none",2024,"06","02",17.9,15.1,3,NA
"6459",2024-06-02,"511",19:47:00,"Sunday","KING AND SPADINA","General Delay",0,0,"W","Weekend","none",2024,"06","02",17.9,15.1,3,NA
